ID_Review,Platform,Wilayah,Nama_Hotel,Review_Date,Text_Review,label_Kamar,label_Kebersihan,label_Pelayanan,label_Harga,label_Lokasi,label_Fasilitas,label_Makanan,error
2909,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,8/6/2022,"Dapat kamar di lantai 9, pemandangannya bagus, kena sunrise. Kamar paling murah di hotel ini, kecil kamarnya, pintu kamar ga bisa dikunci, semprotan wc rusak jadi muncrat kemana-mana. Untuk sarapan so so, ga terlalu banyak varian, makan bubur eh dingin, selai roti panggang kurang enak. Kolam renang kecil, tapi karena jumat sore renangnya, sepi, berasa kolam sendiri hehe. staf ramah. Harus deposit 50ribu atau titip KTP. Kalo ga salah ada minuman sambutan, tapi saya ga ambil. Dan yang paling saya suka, kasurnyaa, enak dan nyaman banget.",Negatif,None,Positif,Positif,None,Netral,Netral,
2910,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,8/6/2022,Nyaman banget walau sebentar.,None,None,None,None,None,None,None,
2911,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,7/23/2022,"Okelah menurut saya kamar bersih, AC dingin, kolam renang juga bersih, sarapan juga enak, yang perlu di perhatikan adalah parkiran motor nya, saya naik motor dan saat nginep malam hujan alhasil besoknya pas checkout helm basah semua, kalo bisa tolong lah untuk yang menginap disediakan penutup helm agar hujan tidak basah.",Positif,Positif,Positif,None,None,Negatif,Positif,
2912,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,7/2/2022,"Tempat yang nyaman, strategis di tengah kota, pelayanan ramah, menu sarapan lengkap dan enak, direkomendasikan place.",Positif,None,Positif,None,Positif,None,Positif,
2913,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,6/4/2022,Senang bisa mengajak keluarga ke Whiz Prime. Luas kamar standard bintang 3. Rasa sarapannya enak. Yang paling penting ada kolam renang untuk anak-anak bermain air. Menginap dengan membooking 5 kamar. Puas sekali.,Positif,None,None,None,None,Positif,Positif,
2914,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,5/28/2022,"Pertama kali menginap di Whiz... nyaman sekali untuk hotel 450an sudah plus sarapan. Sarapannya pun enak, pelayanan juga responsif sekali saat ada kendala langsung sat set sat set. Dekat dengan beberapa kuliner hits di Bogor.",Positif,None,Positif,None,Positif,None,Positif,
2915,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,5/28/2022,"Pelayanan baik, semua staf ramah dan anak happy. Gausah ragu kalau mau ke sini. Liburan menyenangkan dengan penginapan yang nyaman.",Positif,None,Positif,None,None,None,None,
2916,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,5/14/2022,"Hotelnya lumayan baik dan bagus, fasilitasnya lengkap resto, kolam renang, lift, tv, toilet terpisah wc dan ruang mandi. Saat cekin mudah dan cepat hanya perlu 3-5 menit saja sudah selesai. Dapet kamar langsung pemandangan kota bogor. Fasilitas di kamar juga lengkap, AC dingin, Tv tayanganya jernih, wifi kencang dan kamar mandi bersih. Minus dari hotel ini.*parkiran sempit.*kamar 1119 Pintu bagian kamar mandi tidak bisa di kunci.*Banyak bekas rokok yang menyebabkan meja-meja terlihat terbakar.*Kamar tidak kedap suara, malam-malam suara tamu lewat terdengar dan dari kamar sebelah terdengar apalagi dari jalan raya padahal di lantai 11. Secara keseluruhan kami lumayan puas, staf hotel baik-baik. Dan ada miskomunikasi sedikit, saya menyewa 2 kamar dengan deposit 200rb dan tambahain sarapan 2 orang 100rb. Pas check out hanya di bilikin 100rb dan 100rb di anggap untuk membayar sarapan 2 orang padahal saya sudah membayar di check in. Pas di telusuri ternyata di nota deposit resepsionis lupa memberi keterangan membayar sarapan tambahan untuk 2 orang. Terima kasih, saya cukup puas dengan pelayanan hotel ini, mantap.",Negatif,Negatif,Positif,Negatif,None,Negatif,None,
2917,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,5/14/2022,Pengalaman yang menyenangkan lagi di kota Bogor untuk saya dan istri. Kamar nya nyaman meskipun salah pilih kamar tapi pihak hotel sigap membantu. Nilai plus dari istri saya adalah pilihan breakfest yang sehat seperti nasi merah dan jus sehat. Ada nya kolam renang menambah pengalaman menarik kami.,Positif,None,Positif,None,None,Positif,Positif,
2918,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,5/7/2022,Enak nyaman bersih banget suka sama pelayanannya 😍,None,Positif,Positif,None,None,None,None,
2919,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,5/7/2022,"Harga murah, pengalaman menginap Yang menyenangkan bersama keluarga, pelayanan bagus dan ramah-ramah dari resepsionis sampai petugas keamanannya ramah semua. sarapan oke.",None,None,Positif,Positif,None,None,None,
2920,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,4/30/2022,"Mungkin perlu tambahan lemari pakaian untuk kamar standar sekalipun, karena tidak semua tamu yang datang itu bawa koper hingga pakaian mereka tidak lecek. Untuk ukuran wastafel itu terlalu kecil, sehingga cuci muka air itu bercipratan keluar.",Negatif,None,None,None,None,None,None,
2921,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,4/16/2022,Kolam renangnya bersih serulah deket dengan kuliner bumi aki salah satunya.,None,None,None,None,Positif,Positif,None,
2922,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,4/9/2022,Itu adalah tempat yang bagus di tengah Kota Bogor.,None,None,None,None,Positif,None,None,
2923,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,4/2/2022,stafnya ramah banget nyaman banget hotelnya dikasih kamar dengan pemandangan yang bagus banget makasih Whiz hotel pengalaman pertama kali yang termantuls. Kurangnya cuma di kamar mandi aja becek banget cara penutupnya kurang bagus jadi Jember:(,Positif,Negatif,Positif,None,None,None,None,
2924,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,3/26/2022,"Kamar tidur tidak seperti yang diharapkan. Sprei kotor, kursi juga kotor, lemari di kamar mandi sudah rusak. Saya meminta untuk mengubah kamar, tetapi kamar baru sudah siap satu jam kemudian. Benar-benar kecewa untuk apa yang kami bayar.",Negatif,Negatif,None,None,None,None,None,
2925,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,3/26/2022,Saya menginap satu malam di sini untuk melarikan diri dari Jakarta. Itu benar-benar pengalaman sekali seumur hidup. Pemandangannya bagus dan banyak makanan online di dekatnya. Pasti akan datang ke sini lagi suatu hari nanti.,None,None,None,None,Positif,None,None,
2926,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,3/19/2022,"Untuk kamar seperti pada tampilan di aplikasi. Kamar mandinya unik, untuk mandi dan toilet di pisah. sarapannya enak dan kolam renang juga bagus.",Netral,None,None,None,None,Positif,Positif,
2927,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,3/12/2022,"Kamarnya minimalis banget, tapi bersih, AC kurang dingin. Hotelnya tidak besar tapi rame banget, sempat nunggu juga pas check in, gak bisa langsung masuk.",Negatif,Netral,Negatif,None,None,None,None,
2928,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,3/12/2022,"Liburan dengan menginap di hotel yang menyenangkan, masukan kami dari tamu lantai 9, mungkin kaca kamar bagian luarnya perlu dibersihkan dan pd kamar mandi pancuran kuncinya agak susah/macet, takut kalo ada anak kecil ga bisa bukanya dari dalam. Secara umum oke, nyaman, kolam renang bersih, direkomendasikan untuk yang mau menginap di kota Bogor. Terima kasih Whiz Prime Hotel Bogor.",Negatif,Negatif,Netral,None,None,Positif,None,
2929,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,3/12/2022,"Kamarnya sempit, sarapannya enak bervariasi. Pelayanannya ramah sekali. Dekat cari makanan kalo malam-malam laper. Alhamdulillah.",Negatif,None,Positif,None,Positif,None,None,
2930,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,3/12/2022,"Makanan sarapan banyak menunya, kamar bersih nyaman.",Netral,None,None,None,None,None,Positif,
2931,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,3/12/2022,"Senang bisa menginap di sini bersama keluarga, stafnya ramah dan rendah hati. Harganya bagus, lokasinya strategis. Ini kali kedua saya menginap di Whizz Prime Padjajaran Bogor.",None,None,Positif,Positif,Positif,None,None,
2932,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,3/12/2022,"Tidak mengecewakan dari mulai pelayanan, kebersihan, sarapan semua memuaskan.",None,Positif,Positif,None,None,None,Positif,
2933,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,3/5/2022,"Hotel dengan kolam renang cukup. Lokasi strategis, dekat ke mana-mana. petugas keamanan selalu sigap membantu parkir & menyeberangkan ketika keluar ke jalan.",None,None,Positif,None,Positif,Positif,None,
2934,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,3/5/2022,Hotel rekomendasi untuk liburan menginap. Pertahankan.,None,None,None,None,None,None,None,
2935,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,3/5/2022,"Pilihan waktu check in tidak bisa digunakan, tetap jam 14.00",None,None,Negatif,None,None,None,None,
2936,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,2/26/2022,Parkiran kecil cuma 30 mobil. Kalo penuh di valet nunggu valet nya sekitar 10 menit buat ambil mobil. tempat tidur tambahan juga tidak tersedia. Tidak tersedia connecting door.,None,None,None,None,None,Negatif,None,
2937,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,2/26/2022,"Lokasi strategis, kamar bersih tapi agak kecil tapi sesuai harga sih. Sarapannya enak-enak menunya variatif untuk harga hotel yang murah. Puas banget sraycation di Whiz Prime untuk pertama kalinya.",Netral,Positif,None,None,Positif,None,Positif,
2938,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,2/26/2022,"AC nya super panas, check in malem berharap cepet karena mau istirahat malah di buat ribet karena proses nya sampe 3x dan ga yakin sama pemesanan an kan aneh. Sangat kecewa karena ga di ganti kamar tapi di betulin AC nya dan ga dingin sama sekali. Ga bagus lah kecewa sekali. Berharap bisa istirahat dengan nyaman ini malah keringetan.",Negatif,None,Negatif,None,None,None,None,
2939,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,2/19/2022,"Dapat kamar paling atas lantai 12 pemandangan terbaik, kamar bersih, kamar mandi pisah oke, pegawai ramah-ramah cepat tanggap, minusnya ga ada lemari penyimpanan pakaian, kolam renang oke bersih, sarapan banyak pilihannya tapi rasanya B aja agak kurang rasa semoga ke depannya lebih oke ya, secara keseluruhan okelah pokoknya nyaman, makasih whiz prime.",Positif,Positif,Positif,None,None,Negatif,Netral,
2940,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,2/12/2022,"Lobby dan kamar tidur minimalis, sayang pintu kloset nya tidak bisa dikunci, dan kalau mandi airnya keluar-keluar, sama kasur gak bersih ada darah di bantalnya padahal baru check in.",Negatif,Negatif,None,None,None,None,None,
2941,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,2/12/2022,"Sangat memuaskan, cocok untuk menginap bersama keluarga,. staf ramah, sarapan cukup bervariasi, kamar bersih.",Positif,None,Positif,None,None,None,None,
2942,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,2/12/2022,"Sampai jam 2 tidak perlu menunggu lama untuk dapat kunci, ada deposit 50rb, permintaan kamar di lantai 10 dikabulkan, pemandangannya bagus. Fasilitas kamar cukup lengkap, sayang di kamar mandi hanya ada rain pancuran, agak susah untuk wudhu. Kolam renang cukup buat anak kecipak kecipuk, di samping kolam ada kafe dengan harga yang terjangkau. staf ramah, dari mulai pak satpam di depan, resepsionis, dan staf lain kalau ketemu juga menyapa, bagus pelayanannya. Lokasi strategis, bisa jalan kaki ke kebun raya, Taman Kencana, atau ke fo2. Hotel ini cukup rekomen untuk traveler dari luar kota atau untuk sekedar liburan menginap.",Positif,Negatif,Positif,Positif,Positif,Positif,None,
2943,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,2/12/2022,"Mantap deh pokonya, bisa melihat suasana kota bogor apa lagi kalo malem.",Positif,None,None,None,None,None,None,
2944,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,2/5/2022,"Sangat menyenangkan menginap di Whiz Prime Bogor, dengan harga yang terjangkau, fasilitasnya enak. Anak puas berenang, sarapannya juga enak & lumayan komplit. Hanya yang kurang oke untuk handuknya, warna putihnya udah berubah jadi abu, udah saatnya diganti.",None,Negatif,None,Positif,None,Positif,Positif,
2945,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,2/5/2022,"Jujur untuk ukuran kamar, karena aku type standart kamar. Bukan kamar yang gede banget ya, kebetulan kamarku depan kolam renang persis di lantai 2. Kalau untuk sholat space nya ngepas banget cuma ada deket toilet atau deket meja ujung sana pilihannya. Tapi kamarnyaa wangi banget, toiletnya juga wangi, kebersihannya bagus, pelayanannya ramah.",Positif,Positif,Positif,None,None,None,None,
2946,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,2/5/2022,"Deket kemana-mana, tapi kurang pemandangan pegunungan.",Negatif,None,None,None,Positif,None,None,
2947,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,1/22/2022,secara keseluruhan oke. sepadan dengan harga dengan harganya. Ya lumayanlah.,None,None,None,Positif,None,None,None,
2948,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,1/22/2022,Semuanya bagus cuma kettle listriknya aja diperbaiki.,Positif,None,None,None,None,None,None,
2949,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,1/22/2022,Pertama kali ke hotel ini stafnya ramah semua dan proses check in sangat cepat. Kamar tidak terlalu besar tp bersih. Anak-anak senang menginap di sini.,Positif,Positif,Positif,None,None,None,None,
2950,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,1/22/2022,"Kamar dan hotelnya sebenarnya lumayan, bersih, dan karena ini anggaran hotel saya jadi tidak punya harapan. Hotel ini dapat melanjutkan dengan melatih staf mereka, terutama di restoran, untuk menjadi sedikit lebih baik dan ramah. Saya tahu orang-orang katering bisa melelahkan, tetapi itu adalah sikap sederhana yang bisa membuat masa tinggal kami di sini lebih menyenangkan. Dapat ditingkatkan.",Netral,Positif,Netral,Positif,None,None,None,
2951,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,1/8/2022,"Akses di tengah kota, harga terjangkau untuk bawa keluarga besar, pelayanan oke.",None,None,Positif,Positif,Positif,None,None,
2952,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,1/8/2022,"Untuk kelas bintang 3, oke menginap di sini. Bawa keluarga besar 3d2n, harganya cukup terjangkau.",Netral,None,None,Positif,None,None,None,
2953,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,1/1/2022,"Hem so far enak kok, kalau untuk makanan mungkin bisa ditingkatkan lagi rasa enaknya hihi karena kemarin sempet beli dimsum tapi masih mentah 🙃 bener bener ayamnya masih mentah banget jadi minta di kukus lagi cuma abis itu jd tidak nafsu makannya, kebersihannya ok banget",None,Positif,None,None,None,None,Negatif,
2954,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,12/25/2021,Rekomended buat keluarga atau pasangan.,None,None,None,None,None,None,None,
2955,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,12/18/2021,"Dapet kamar di lantai 10 pemandangan gunung dan city. Dimintain deposit 50 RB untuk 1 kunci. Makanan enak tp kurang variasi, anak di atas 6 th udah kena biaya 30rb. Kolam renang ada dewasa dan anak.",Positif,None,None,Negatif,None,Positif,Netral,
2956,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,12/4/2021,Bersih petugasnya ramah sarapannya enak pol.,None,Positif,Positif,None,None,None,Positif,
2957,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,11/27/2021,"Lokasi strategis, harga oke, pelayanan ramah, hanya untuk tempat sarapan mungkin perlu lebih diperluas biar tidak sempit-sempitan.",None,None,Positif,Positif,Positif,None,None,
2958,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,11/27/2021,"AC nya bocor netes air. Kolam nya enak kalo siang sepi jadi bisa berenang. Suka banget. Sarapannya bervariasi, sukak. secara keseluruhan bagus.",Negatif,Positif,None,None,None,Positif,Positif,
2959,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,11/20/2021,"Kamar bersih, pemandangan bagus, kolam renang ada buat anak juga ada buat dewasa juga, minus nya suara bising motor dari jalanan sangat terdengar sehingga tidak bisa tidur.",Positif,None,None,None,Negatif,Positif,None,
2960,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,11/13/2021,Hotel ini memuaskan dengan anggaran backpacker kita sudah dapet fasilitas traveler. Sudah gitu dekat mau jalan jalan ke mal or tempat wisata. Pokoknya mantap.,None,None,None,Positif,Positif,Positif,None,
2961,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,11/6/2021,Hotelnya bersih tp kamarnya bau roko bekas yang nginep sebelumnya harus di semprot pewangi ruangan yang banyak soalnya baunya nyengat dan ga ilang-ilang. Pelayanan ramah 😘,None,Negatif,Positif,None,None,None,None,
2962,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,10/23/2021,"Whiz Prime sangat bagus. Harganya terjangkau. Saya menginap selama lima hari di sana, terasa nyaman. Staf/pegawai sangat ramah pada para pengunjung. pemandangan dari kamar (kebetulan saya di lantai 6) terlihat pegunungan, pepohonan yang membuat semakin nampak sejuk dan juga rumah-rumah warga. Sangat direkomendasikan untuk yang ingin menginap atau sekedar liburan menginap.",Positif,None,Positif,Positif,None,None,None,
2963,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,10/23/2021,"Pertama kalinya nginep di Hotel Whiz Prime, pelayanannya oke apalagi ketika check in ga perlu ribet-ribet & ga pake lama langsung bisa masuk kamar. Tapi untuk sarapannya jujur masakannya ada yang hambar ada juga yang asin. Mungkin ke depannya rasanya bisa diperbaiki lagi yah.",None,None,Positif,None,None,None,Negatif,
2964,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,10/23/2021,"Selalu nginep sini kalo ke Bogor. Seperti biasa pelayanan bagus banget semua stafnya ramah ramah apalagi petugas keamanannya, ramah banget. Kamar bersih, AC dingin, hanya saja pintu kamar mandi gak terlalu rapat jadi air tampias keluar. Sukses selalu ya whiz prime.",Positif,None,Positif,None,None,None,None,
2965,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,10/23/2021,"Lumayan menyenangkan, tapi bantalnya kurang nyaman mungkin udah harus di ganti udah lepek banget, sampai harus minta tambahan bantal. Makanan lumayan banyak pilihan, ruangan makan sempit, parkiran kurang luas.",Negatif,None,None,None,None,Negatif,Netral,
2966,Traveloka,Bogor,Whiz Prime Hotel Pajajaran Bogor,10/16/2021,"Stafnya ramah semua, datang jam 12.30 disuruh tunggu untuk check in karena kamar sedang disiapkan dan baru masuk pas jam 2 jadi lumayan lama juga nunggunya. Ukuran kamar terbilang sempit ya dengan kamar mandi basah dan kering dipisah. Di dalam kamar banyak semut rangrang entah darimana:(bantalnya terlalu lepek, channel tv banyak. Kolam renang bersih dan lumayan ramai waktu weekend. Parkir ada valet karena lahannya lumayan sempit. Ac bocor pas jam 6 pagi padahal semalaman aman. Tapi anak saya happy nginap di sini. Terima kasih whizprime bogor 🙏",Negatif,Negatif,Positif,None,None,Positif,None,
